,Time,Amplitude
500,0.005,(1.0000055815341184+0j)
501,0.0050100000000000006,(1.0000057389101378+0j)
502,0.00502,(1.0000058083190193+0j)
503,0.005030000000000001,(1.0000057929087411+0j)
504,0.00504,(1.0000056968708622+0j)
505,0.005050000000000001,(1.0000055253327529+0j)
506,0.00506,(1.000005284241733+0j)
507,0.005070000000000001,(1.0000049802431257+0j)
508,0.00508,(1.0000046205542235+0j)
509,0.005090000000000001,(1.0000042128361313+0j)
510,0.0051,(1.000003765065381+0j)
511,0.005110000000000001,(1.000003285407134+0j)
512,0.00512,(1.0000027820916775+0j)
513,0.00513,(1.0000022632957948+0j)
514,0.0051400000000000005,(1.0000017370304457+0j)
515,0.00515,(1.0000012110360406+0j)
516,0.0051600000000000005,(1.000000692686421+0j)
517,0.00517,(1.0000001889024897+0j)
518,0.005180000000000001,(0.9999997060762451+0j)
519,0.00519,(0.9999992500058097+0j)
520,0.005200000000000001,(0.9999988258418374+0j)
521,0.00521,(0.9999984380455282+0j)
522,0.005220000000000001,(0.9999980903582913+0j)
523,0.00523,(0.9999977857829385+0j)
524,0.005240000000000001,(0.9999975265761308+0j)
525,0.00525,(0.999997314251658+0j)
526,0.005260000000000001,(0.9999971495939953+0j)
527,0.00527,(0.9999970326814673+0j)
528,0.005280000000000001,(0.9999969629182432+0j)
529,0.00529,(0.9999969390742989+0j)
530,0.0053,(0.9999969593324118+0j)
531,0.0053100000000000005,(0.999997021341201+0j)
532,0.00532,(0.999997122273181+0j)
533,0.0053300000000000005,(0.9999972588867814+0j)
534,0.00534,(0.9999974275912746+0j)
535,0.005350000000000001,(0.999997624513565+0j)
536,0.00536,(0.9999978455658112+0j)
537,0.005370000000000001,(0.9999980865128968+0j)
538,0.00538,(0.9999983430388057+0j)
539,0.005390000000000001,(0.9999986108110244+0j)
540,0.0054,(0.9999988855421549+0j)
541,0.005410000000000001,(0.9999991630480103+0j)
542,0.00542,(0.9999994393015345+0j)
543,0.005430000000000001,(0.9999997104819913+0j)
544,0.00544,(0.9999999730189486+0j)
545,0.005450000000000001,(1.000000223630688+0j)
546,0.0054600000000000004,(1.0000004593567582+0j)
547,0.00547,(1.000000677584493+0j)
548,0.0054800000000000005,(1.0000008760694008+0j)
549,0.00549,(1.0000010529494292+0j)
550,0.0055000000000000005,(1.000001206753191+0j)
551,0.00551,(1.0000013364023168+0j)
552,0.005520000000000001,(1.0000014412081804+0j)
553,0.00553,(1.0000015208633024+0j)
554,0.005540000000000001,(1.000001575427806+0j)
555,0.00555,(1.000001605311344+0j)
556,0.005560000000000001,(1.0000016112509655+0j)
557,0.00557,(1.0000015942854206+0j)
558,0.005580000000000001,(1.0000015557264352+0j)
559,0.00559,(1.000001497127496+0j)
560,0.005600000000000001,(1.0000014202507044+0j)
561,0.00561,(1.0000013270322552+0j)
562,0.005620000000000001,(1.0000012195470867+0j)
563,0.0056300000000000005,(1.00000109997324+0j)
564,0.00564,(1.0000009705564419+0j)
565,0.0056500000000000005,(1.0000008335753943+0j)
566,0.00566,(1.0000006913082293+0j)
567,0.0056700000000000006,(1.0000005460005459+0j)
568,0.00568,(1.000000399835397+0j)
569,0.005690000000000001,(1.0000002549055664+0j)
570,0.0057,(1.000000113188409+0j)
571,0.005710000000000001,(0.9999999765234932+0j)
572,0.00572,(0.999999846593225+0j)
573,0.005730000000000001,(0.999999724906588+0j)
574,0.00574,(0.9999996127860796+0j)
575,0.005750000000000001,(0.9999995113578805+0j)
576,0.00576,(0.9999994215452384+0j)
577,0.005770000000000001,(0.9999993440650154+0j)
578,0.00578,(0.9999992794272926+0j)
579,0.005790000000000001,(0.9999992279378982+0j)
580,0.0058000000000000005,(0.9999991897036854+0j)
581,0.00581,(0.9999991646403571+0j)
582,0.0058200000000000005,(0.9999991524826083+0j)
583,0.00583,(0.9999991527963344+0j)
584,0.005840000000000001,(0.9999991649926392+0j)
585,0.00585,(0.9999991883433583+0j)
586,0.005860000000000001,(0.9999992219978125+0j)
587,0.00587,(0.9999992650004953+0j)
588,0.005880000000000001,(0.9999993163094039+0j)
589,0.00589,(0.9999993748147257+0j)
590,0.005900000000000001,(0.9999994393576019+0j)
591,0.00591,(0.9999995087486996+0j)
592,0.005920000000000001,(0.9999995817863417+0j)
593,0.00593,(0.999999657273961+0j)
594,0.005940000000000001,(0.9999997340366634+0j)
595,0.00595,(0.999999810936712+0j)
596,0.005960000000000001,(0.9999998868877624+0j)
597,0.0059700000000000005,(0.9999999608677099+0j)
598,0.00598,(1.0000000319300324+0j)
599,0.0059900000000000005,(1.0000000992135394+0j)
600,0.006,(1.0000001619504673+0j)
601,0.006010000000000001,(1.0000002194728825+0j)
602,0.00602,(1.000000271217382+0j)
603,0.006030000000000001,(1.000000316728107+0j)
604,0.00604,(1.0000003556581036+0j)
605,0.006050000000000001,(1.0000003877690917+0j)
606,0.00606,(1.0000004129297178+0j)
607,0.006070000000000001,(1.0000004311123882+0j)
608,0.00608,(1.000000442388794+0j)
609,0.006090000000000001,(1.0000004469242512+0j)
610,0.0061,(1.0000004449709912+0j)
611,0.006110000000000001,(1.000000436860545+0j)
612,0.0061200000000000004,(1.0000004229953718+0j)
613,0.006130000000000001,(1.0000004038398824+0j)
614,0.0061400000000000005,(1.0000003799110144+0j)
615,0.00615,(1.0000003517685112+0j)
616,0.0061600000000000005,(1.0000003200050551+0j)
617,0.00617,(1.0000002852364007+0j)
618,0.006180000000000001,(1.0000002480916463+0j)
619,0.00619,(1.000000209203775+0j)
620,0.006200000000000001,(1.0000001692005818+0j)
621,0.00621,(1.000000128696103+0j)
622,0.006220000000000001,(1.0000000882826363+0j)
623,0.00623,(1.0000000485234426+0j)
624,0.006240000000000001,(1.000000009946197+0j)
625,0.00625,(0.9999999730372463+0j)
626,0.006260000000000001,(0.9999999382367164+0j)
627,0.00627,(0.9999999059344973+0j)
628,0.006280000000000001,(0.9999998764671229+0j)
629,0.0062900000000000005,(0.9999998501155449+0j)
630,0.006300000000000001,(0.9999998271037932+0j)
631,0.0063100000000000005,(0.9999998075984966+0j)
632,0.00632,(0.9999997917092339+0j)
633,0.0063300000000000006,(0.9999997794896682+0j)
634,0.00634,(0.9999997709394141+0j)
635,0.006350000000000001,(0.9999997660065759+0j)
636,0.00636,(0.999999764590891+0j)
637,0.006370000000000001,(0.9999997665474042+0j)
638,0.00638,(0.9999997716905981+0j)
639,0.006390000000000001,(0.999999779798899+0j)
640,0.0064,(0.9999997906194787+0j)
641,0.006410000000000001,(0.9999998038732698+0j)
642,0.00642,(0.9999998192601136+0j)
643,0.006430000000000001,(0.9999998364639647+0j)
644,0.00644,(0.9999998551580732+0j)
645,0.006450000000000001,(0.9999998750100749+0j)
646,0.0064600000000000005,(0.999999895686922+0j)
647,0.006470000000000001,(0.9999999168595923+0j)
648,0.0064800000000000005,(0.9999999382075205+0j)
649,0.00649,(0.999999959422704+0j)
650,0.006500000000000001,(0.9999999802134392+0j)
651,0.00651,(1.0000000003076541+0j)
652,0.006520000000000001,(1.0000000194558087+0j)
653,0.00653,(1.000000037433344+0j)
654,0.006540000000000001,(1.000000054042664+0j)
655,0.00655,(1.0000000691146465+0j)
656,0.006560000000000001,(1.0000000825096855+0j)
657,0.00657,(1.000000094118266+0j)
658,0.006580000000000001,(1.0000001038610935+0j)
659,0.00659,(1.0000001116887902+0j)
660,0.006600000000000001,(1.0000001175811866+0j)
661,0.00661,(1.000000121546236+0j)
662,0.006620000000000001,(1.0000001236185847+0j)
663,0.0066300000000000005,(1.0000001238578344+0j)
664,0.006640000000000001,(1.0000001223465356+0j)
665,0.0066500000000000005,(1.0000001191879533+0j)
666,0.00666,(1.000000114503645+0j)
667,0.006670000000000001,(1.000000108430898+0j)
668,0.00668,(1.0000001011200623+0j)
669,0.006690000000000001,(1.0000000927318287+0j)
670,0.0067,(1.0000000834344869+0j)
671,0.006710000000000001,(1.0000000734012056+0j)
672,0.00672,(1.0000000628073729+0j)
673,0.006730000000000001,(1.000000051828029+0j)
674,0.00674,(1.0000000406354244+0j)
675,0.006750000000000001,(1.0000000293967315+0j)
676,0.00676,(1.0000000182719353+0j)
677,0.006770000000000001,(1.0000000074119233+0j)
678,0.0067800000000000004,(0.9999999969567934+0j)
679,0.006790000000000001,(0.9999999870343915+0j)
680,0.0068000000000000005,(0.9999999777590911+0j)
681,0.006810000000000001,(0.9999999692308179+0j)
682,0.0068200000000000005,(0.9999999615343244+0j)
683,0.00683,(0.9999999547387097+0j)
684,0.006840000000000001,(0.9999999488971842+0j)
685,0.00685,(0.9999999440470657+0j)
686,0.006860000000000001,(0.999999940210001+0j)
687,0.00687,(0.999999937392396+0j)
688,0.006880000000000001,(0.9999999355860402+0j)
689,0.00689,(0.9999999347689066+0j)
690,0.006900000000000001,(0.9999999349061093+0j)
691,0.00691,(0.9999999359509955+0j)
692,0.006920000000000001,(0.9999999378463519+0j)
693,0.00693,(0.9999999405257038+0j)
694,0.006940000000000001,(0.9999999439146824+0j)
695,0.0069500000000000004,(0.9999999479324385+0j)
696,0.006960000000000001,(0.9999999524930824+0j)
697,0.0069700000000000005,(0.9999999575071258+0j)
698,0.006980000000000001,(0.9999999628829075+0j)
699,0.0069900000000000006,(0.999999968527982+0j)
700,0.007,(0.9999999743504548+0j)
701,0.007010000000000001,(0.9999999802602471+0j)
702,0.00702,(0.999999986170275+0j)
703,0.007030000000000001,(0.9999999919975332+0j)
704,0.00704,(0.9999999976640684+0j)
705,0.007050000000000001,(1.0000000030978382+0j)
706,0.00706,(1.0000000082334448+0j)
707,0.007070000000000001,(1.0000000130127427+0j)
708,0.00708,(1.000000017385315+0j)
709,0.007090000000000001,(1.0000000213088194+0j)
710,0.0071,(1.0000000247492042+0j)
711,0.007110000000000001,(1.000000027680798+0j)
712,0.0071200000000000005,(1.000000030086278+0j)
713,0.007130000000000001,(1.0000000319565203+0j)
714,0.0071400000000000005,(1.0000000332903463+0j)
715,0.007150000000000001,(1.0000000340941644+0j)
716,0.0071600000000000006,(1.000000034381526+0j)
717,0.00717,(1.0000000341726005+0j)
718,0.007180000000000001,(1.0000000334935808+0j)
719,0.00719,(1.0000000323760336+0j)
720,0.007200000000000001,(1.000000030856205+0j)
721,0.00721,(1.0000000289742912+0j)
722,0.007220000000000001,(1.0000000267736897+0j)
723,0.00723,(1.0000000243002392+0j)
724,0.007240000000000001,(1.0000000216014615+0j)
725,0.00725,(1.000000018725816+0j)
726,0.007260000000000001,(1.0000000157219744+0j)
727,0.00727,(1.0000000126381279+0j)
728,0.007280000000000001,(1.0000000095213324+0j)
729,0.0072900000000000005,(1.000000006416901+0j)
730,0.007300000000000001,(1.0000000033678502+0j)
731,0.0073100000000000005,(1.000000000414402+0j)
732,0.007320000000000001,(0.9999999975935514+0j)
733,0.007330000000000001,(0.9999999949386972+0j)
734,0.00734,(0.9999999924793417+0j)
735,0.007350000000000001,(0.9999999902408595+0j)
736,0.00736,(0.9999999882443342+0j)
737,0.007370000000000001,(0.9999999865064633+0j)
738,0.00738,(0.9999999850395295+0j)
739,0.007390000000000001,(0.9999999838514352+0j)
740,0.0074,(0.9999999829457967+0j)
741,0.007410000000000001,(0.9999999823220943+0j)
742,0.00742,(0.9999999819758734+0j)
743,0.007430000000000001,(0.9999999818989912+0j)
744,0.00744,(0.9999999820799047+0j)
745,0.007450000000000001,(0.9999999825039915+0j)
746,0.0074600000000000005,(0.9999999831538993+0j)
747,0.007470000000000001,(0.9999999840099182+0j)
748,0.0074800000000000005,(0.9999999850503675+0j)
749,0.007490000000000001,(0.9999999862519926+0j)
750,0.007500000000000001,(0.9999999875903653+0j)
751,0.00751,(0.9999999890402821+0j)
752,0.007520000000000001,(0.9999999905761541+0j)
753,0.00753,(0.9999999921723847+0j)
754,0.007540000000000001,(0.9999999938037292+0j)
755,0.00755,(0.999999995445633+0j)
756,0.007560000000000001,(0.9999999970745439+0j)
757,0.00757,(0.9999999986681962+0j)
758,0.007580000000000001,(1.0000000002058624+0j)
759,0.00759,(1.0000000016685733+0j)
760,0.007600000000000001,(1.0000000030393006+0j)
761,0.0076100000000000004,(1.0000000043031063+0j)
762,0.007620000000000001,(1.0000000054472535+0j)
763,0.0076300000000000005,(1.0000000064612833+0j)
764,0.007640000000000001,(1.0000000073370534+0j)
765,0.0076500000000000005,(1.0000000080687452+0j)
766,0.007660000000000001,(1.000000008652836+0j)
767,0.007670000000000001,(1.000000009088041+0j)
768,0.007680000000000001,(1.0000000093752262+0j)
769,0.007690000000000001,(1.0000000095172956+0j)
770,0.0077,(1.0000000095190555+0j)
771,0.007710000000000001,(1.000000009387057+0j)
772,0.00772,(1.000000009129422+0j)
773,0.007730000000000001,(1.000000008755657+0j)
774,0.00774,(1.0000000082764535+0j)
775,0.007750000000000001,(1.0000000077034819+0j)
776,0.00776,(1.0000000070491835+0j)
777,0.007770000000000001,(1.0000000063265577+0j)
778,0.0077800000000000005,(1.0000000055489549+0j)
779,0.007790000000000001,(1.0000000047298714+0j)
780,0.0078000000000000005,(1.0000000038827537+0j)
781,0.007810000000000001,(1.0000000030208116+0j)
782,0.00782,(1.0000000021568443+0j)
783,0.00783,(1.0000000013030792+0j)
784,0.007840000000000001,(1.0000000004710279+0j)
785,0.007850000000000001,(0.9999999996713569+0j)
786,0.00786,(0.9999999989137786+0j)
787,0.00787,(0.9999999982069588+0j)
788,0.00788,(0.9999999975584448+0j)
789,0.007890000000000001,(0.999999996974611+0j)
790,0.0079,(0.9999999964606247+0j)
791,0.00791,(0.9999999960204304+0j)
792,0.00792,(0.9999999956567516+0j)
793,0.007930000000000001,(0.9999999953711092+0j)
794,0.007940000000000001,(0.9999999951638573+0j)
795,0.00795,(0.9999999950342325+0j)
796,0.00796,(0.999999994980417+0j)
797,0.007970000000000001,(0.9999999949996136+0j)
798,0.007980000000000001,(0.999999995088131+0j)
799,0.00799,(0.9999999952414772+0j)
800,0.008,(0.9999999954544607+0j)
801,0.008010000000000001,(0.9999999957212954+0j)
802,0.008020000000000001,(0.9999999960357105+0j)
803,0.00803,(0.9999999963910606+0j)
804,0.00804,(0.9999999967804372+0j)
805,0.00805,(0.9999999971967775+0j)
806,0.008060000000000001,(0.9999999976329711+0j)
807,0.00807,(0.9999999980819622+0j)
808,0.00808,(0.9999999985368457+0j)
809,0.00809,(0.9999999989909578+0j)
810,0.008100000000000001,(0.9999999994379573+0j)
811,0.008110000000000001,(0.9999999998719002+0j)
812,0.00812,(1.000000000287305+0j)
813,0.00813,(1.0000000006792067+0j)
814,0.008140000000000001,(1.000000001043203+0j)
815,0.008150000000000001,(1.0000000013754908+0j)
816,0.00816,(1.0000000016728896+0j)
817,0.00817,(1.0000000019328579+0j)
818,0.008180000000000002,(1.0000000021534994+0j)
819,0.008190000000000001,(1.0000000023335585+0j)
820,0.0082,(1.000000002472409+0j)
821,0.00821,(1.000000002570032+0j)
822,0.00822,(1.0000000026269886+0j)
823,0.008230000000000001,(1.0000000026443852+0j)
824,0.00824,(1.0000000026238314+0j)
825,0.00825,(1.0000000025673945+0j)
826,0.00826,(1.0000000024775486+0j)
827,0.008270000000000001,(1.0000000023571212+0j)
828,0.008280000000000001,(1.0000000022092366+0j)
829,0.00829,(1.0000000020372586+0j)
830,0.0083,(1.0000000018447313+0j)
831,0.008310000000000001,(1.0000000016353214+0j)
832,0.008320000000000001,(1.0000000014127612+0j)
833,0.00833,(1.000000001180792+0j)
834,0.00834,(1.0000000009431123+0j)
835,0.008350000000000002,(1.0000000007033278+0j)
836,0.008360000000000001,(1.0000000004649041+0j)
837,0.00837,(1.000000000231126+0j)
838,0.00838,(1.0000000000050584+0j)
839,0.00839,(0.9999999997895146+0j)
840,0.008400000000000001,(0.9999999995870283+0j)
841,0.00841,(0.9999999993998313+0j)
842,0.00842,(0.9999999992298356+0j)
843,0.00843,(0.9999999990786225+0j)
844,0.008440000000000001,(0.999999998947435+0j)
845,0.008450000000000001,(0.9999999988371769+0j)
846,0.00846,(0.9999999987484157+0j)
847,0.00847,(0.9999999986813904+0j)
848,0.008480000000000001,(0.9999999986360236+0j)
849,0.008490000000000001,(0.9999999986119373+0j)
850,0.0085,(0.9999999986084724+0j)
851,0.00851,(0.9999999986247111+0j)
852,0.008520000000000002,(0.999999998659502+0j)
853,0.008530000000000001,(0.9999999987114869+0j)
854,0.00854,(0.99999999877913+0j)
855,0.00855,(0.9999999988607478+0j)
856,0.00856,(0.9999999989545388+0j)
857,0.008570000000000001,(0.9999999990586157+0j)
858,0.00858,(0.9999999991710348+0j)
859,0.00859,(0.9999999992898263+0j)
860,0.0086,(0.9999999994130235+0j)
861,0.008610000000000001,(0.9999999995386898+0j)
862,0.008620000000000001,(0.9999999996649448+0j)
863,0.00863,(0.9999999997899879+0j)
864,0.00864,(0.9999999999121199+0j)
865,0.008650000000000001,(1.0000000000297622+0j)
866,0.008660000000000001,(1.000000000141473+0j)
867,0.00867,(1.0000000002459617+0j)
868,0.00868,(1.0000000003420992+0j)
869,0.008690000000000002,(1.0000000004289271+0j)
870,0.008700000000000001,(1.0000000005056624+0j)
871,0.00871,(1.0000000005717002+0j)
872,0.00872,(1.000000000626615+0j)
873,0.00873,(1.0000000006701564+0j)
874,0.008740000000000001,(1.000000000702246+0j)
875,0.00875,(1.0000000007229701+0j)
876,0.00876,(1.0000000007325704+0j)
877,0.00877,(1.0000000007314334+0j)
878,0.008780000000000001,(1.000000000720078+0j)
879,0.008790000000000001,(1.0000000006991427+0j)
880,0.0088,(1.0000000006693706+0j)
881,0.00881,(1.0000000006315937+0j)
882,0.008820000000000001,(1.0000000005867178+0j)
883,0.008830000000000001,(1.000000000535706+0j)
884,0.00884,(1.0000000004795617+0j)
885,0.00885,(1.0000000004193144+0j)
886,0.008860000000000002,(1.0000000003560021+0j)
887,0.008870000000000001,(1.0000000002906577+0j)
888,0.00888,(1.0000000002242941+0j)
889,0.00889,(1.000000000157891+0j)
890,0.0089,(1.0000000000923825+0j)
891,0.008910000000000001,(1.000000000028647+0j)
892,0.00892,(0.9999999999674962+0j)
893,0.00893,(0.9999999999096677+0j)
894,0.00894,(0.999999999855818+0j)
895,0.008950000000000001,(0.9999999998065168+0j)
896,0.008960000000000001,(0.9999999997622432+0j)
897,0.00897,(0.9999999997233834+0j)
898,0.00898,(0.9999999996902292+0j)
899,0.008990000000000001,(0.999999999662979+0j)
900,0.009000000000000001,(0.9999999996417388+0j)
901,0.00901,(0.999999999626525+0j)
902,0.00902,(0.9999999996172689+0j)
903,0.009030000000000002,(0.9999999996138214+0j)
904,0.009040000000000001,(0.9999999996159585+0j)
905,0.00905,(0.9999999996233886+0j)
906,0.00906,(0.9999999996357591+0j)
907,0.00907,(0.9999999996526651+0j)
908,0.009080000000000001,(0.9999999996736562+0j)
909,0.00909,(0.9999999996982465+0j)
910,0.0091,(0.9999999997259218+0j)
911,0.00911,(0.999999999756149+0j)
912,0.009120000000000001,(0.9999999997883838+0j)
913,0.009130000000000001,(0.9999999998220798+0j)
914,0.00914,(0.9999999998566951+0j)
915,0.00915,(0.9999999998917004+0j)
916,0.009160000000000001,(0.9999999999265862+0j)
917,0.009170000000000001,(0.9999999999608679+0j)
918,0.00918,(0.9999999999940924+0j)
919,0.00919,(1.0000000000258429+0j)
920,0.009200000000000002,(1.0000000000557423+0j)
921,0.009210000000000001,(1.0000000000834577+0j)
922,0.00922,(1.0000000001087022+0j)
923,0.00923,(1.000000000131237+0j)
924,0.00924,(1.0000000001508729+0j)
925,0.009250000000000001,(1.0000000001674696+0j)
926,0.009260000000000001,(1.0000000001809368+0j)
927,0.00927,(1.0000000001912321+0j)
928,0.00928,(1.0000000001983593+0j)
929,0.009290000000000001,(1.0000000002023668+0j)
930,0.009300000000000001,(1.000000000203345+0j)
931,0.00931,(1.0000000002014213+0j)
932,0.00932,(1.0000000001967595+0j)
933,0.009330000000000001,(1.000000000189553+0j)
934,0.009340000000000001,(1.0000000001800224+0j)
935,0.00935,(1.0000000001684104+0j)
936,0.00936,(1.0000000001549776+0j)
937,0.009370000000000002,(1.000000000139998+0j)
938,0.009380000000000001,(1.0000000001237546+0j)
939,0.00939,(1.0000000001065343+0j)
940,0.0094,(1.000000000088625+0j)
941,0.00941,(1.0000000000703106+0j)
942,0.009420000000000001,(1.0000000000518672+0j)
943,0.009430000000000001,(1.0000000000335598+0j)
944,0.00944,(1.000000000015639+0j)
945,0.00945,(0.9999999999983386+0j)
946,0.009460000000000001,(0.9999999999818723+0j)
947,0.009470000000000001,(0.9999999999664322+0j)
948,0.00948,(0.9999999999521871+0j)
949,0.00949,(0.9999999999392811+0j)
950,0.009500000000000001,(0.9999999999278327+0j)
951,0.009510000000000001,(0.9999999999179342+0j)
952,0.00952,(0.999999999909652+0j)
953,0.00953,(0.9999999999030269+0j)
954,0.009540000000000002,(0.999999999898074+0j)
955,0.009550000000000001,(0.9999999998947845+0j)
956,0.00956,(0.9999999998931267+0j)
957,0.00957,(0.9999999998930476+0j)
958,0.00958,(0.999999999894474+0j)
959,0.009590000000000001,(0.9999999998973154+0j)
960,0.009600000000000001,(0.9999999999014657+0j)
961,0.00961,(0.9999999999068052+0j)
962,0.00962,(0.9999999999132032+0j)
963,0.009630000000000001,(0.9999999999205202+0j)
964,0.009640000000000001,(0.9999999999286106+0j)
965,0.00965,(0.9999999999373241+0j)
966,0.00966,(0.9999999999465096+0j)
967,0.009670000000000002,(0.9999999999560156+0j)
968,0.009680000000000001,(0.9999999999656938+0j)
969,0.00969,(0.9999999999754002+0j)
970,0.0097,(0.9999999999849972+0j)
971,0.009710000000000002,(0.9999999999943551+0j)
972,0.009720000000000001,(1.0000000000033538+0j)
973,0.00973,(1.0000000000118834+0j)
974,0.00974,(1.0000000000198466+0j)
975,0.00975,(1.0000000000271578+0j)
976,0.009760000000000001,(1.000000000033745+0j)
977,0.009770000000000001,(1.0000000000395495+0j)
978,0.00978,(1.0000000000445266+0j)
979,0.00979,(1.0000000000486453+0j)
980,0.009800000000000001,(1.0000000000518878+0j)
981,0.009810000000000001,(1.0000000000542495+0j)
982,0.00982,(1.000000000055739+0j)
983,0.00983,(1.0000000000563758+0j)
984,0.009840000000000002,(1.000000000056191+0j)
985,0.009850000000000001,(1.0000000000552258+0j)
986,0.00986,(1.0000000000535303+0j)
987,0.00987,(1.0000000000511626+0j)
988,0.009880000000000002,(1.0000000000481872+0j)
989,0.009890000000000001,(1.0000000000446747+0j)
990,0.0099,(1.0000000000406994+0j)
991,0.00991,(1.000000000036339+0j)
992,0.00992,(1.0000000000316727+0j)
993,0.009930000000000001,(1.0000000000267801+0j)
994,0.009940000000000001,(1.0000000000217408+0j)
995,0.00995,(1.0000000000166323+0j)
996,0.00996,(1.0000000000115297+0j)
997,0.009970000000000001,(1.0000000000065044+0j)
998,0.009980000000000001,(1.0000000000016231+0j)
999,0.00999,(0.999999999996948+0j)
